,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth,gmin,raw_slope,d_gmin,Peaks
1265,494,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:24,2.792122725465916,26.4125,62.015,0.0351,101.325,2020-10-21 20:24:00,1976.0000000000002,2.778416,2.792122725465916,yes,0.10319360322967003,-5.104781843850523e-05,None,[508.]
1266,495,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:28,2.7914329116703454,26.46,61.9925,0.0351,101.325,2020-10-21 20:28:00,1980.0000000000002,2.831507,2.7914329116703454,yes,0.10174019442721821,-5.050076082562768e-05,None,[508.]
1267,496,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:32,2.7907650995904794,26.355,61.5475,0.0351,101.325,2020-10-21 20:32:00,1984.0000000000002,2.81381,2.7907650995904794,yes,0.10004806616242234,-4.993023137593238e-05,None,[508.]
1268,497,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:36,2.7901196015038097,26.3875,61.7825,0.0351,101.325,2020-10-21 20:36:00,1988.0000000000002,2.778416,2.7901196015038097,yes,0.09927566997456183,-4.93370430981053e-05,None,[508.]
1269,498,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:40,2.789499834897252,26.3425,61.6825,0.0351,101.325,2020-10-21 20:40:00,1992.0000000000002,2.760719,2.789499834897252,yes,0.0980439107751,-4.872208210756055e-05,None,[508.]
1270,499,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:44,2.788910444944634,26.44,61.8075,0.0351,101.325,2020-10-21 20:44:00,1996.0000000000002,2.778416,2.788910444944634,yes,0.09652114819258846,-4.808630412387805e-05,None,[508.]
1271,500,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:48,2.788355565062036,26.3875,61.015,0.0351,101.325,2020-10-21 20:48:00,2000.0000000000002,2.778416,2.788355565062036,yes,0.09356087126486876,-4.7430730406372346e-05,None,[508.]
1272,501,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:52,2.7878372219579153,26.205,61.68,0.0351,101.325,2020-10-21 20:52:00,2004.0000000000002,2.743022,2.7878372219579153,yes,0.09485377816739117,-4.67564429649319e-05,None,[508.]
1273,502,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:56,2.787356383447532,26.385,61.4575,0.0351,101.325,2020-10-21 20:56:00,2008.0000000000002,2.81381,2.787356383447532,yes,0.09192288462607252,-4.606457932488206e-05,None,[508.]
1274,503,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:00,2.786913949142708,26.43,61.3725,0.0351,101.325,2020-10-21 21:00:00,2012.0000000000002,2.760719,2.786913949142708,yes,0.09006956883482932,-4.535632701601521e-05,None,[508.]
1275,504,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:04,2.78650679879809,26.4775,61.49,0.0351,101.325,2020-10-21 21:04:00,2016.0000000000002,2.760719,2.78650679879809,yes,0.08865330916196777,-4.463291796551848e-05,None,[508.]
1276,505,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:08,2.786130356416001,26.46,61.5125,0.0351,101.325,2020-10-21 21:08:00,2020.0000000000002,2.725325,2.786130356416001,yes,0.08733040253637733,-4.3895623032244217e-05,None,[508.]
1277,506,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:12,2.7857827363043848,26.445,61.7525,0.0351,101.325,2020-10-21 21:12:00,2024.0000000000002,2.760719,2.7857827363043848,yes,0.08645404083158516,-4.314574721066136e-05,None,[508.]
1278,507,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:16,2.785464709049636,26.41,61.6275,0.0351,101.325,2020-10-21 21:16:00,2028.0000000000002,2.81381,2.785464709049636,yes,0.084828228075447,-4.238462532120139e-05,None,[508.]
1279,508,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:20,2.7851766569017866,26.46,61.985,0.0351,101.325,2020-10-21 21:20:00,2032.0000000000002,2.778416,2.7851766569017866,yes,0.0838193764913351,-4.1613617831714225e-05,None,[508.]
1280,509,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:24,2.784920244725467,26.5275,61.54,0.0351,101.325,2020-10-21 21:24:00,2036.0000000000002,2.725325,2.784920244725467,yes,0.08097284658278207,-4.083410656932507e-05,None,[508.]
1281,510,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:28,2.78469763661211,26.4025,62.005,0.0351,101.325,2020-10-21 21:28:00,2040.0000000000002,2.689932,2.78469763661211,yes,0.08098307579936534,-4.004749028522638e-05,None,[508.]
1282,511,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:32,2.7845112101862295,26.4125,61.9525,0.0351,101.325,2020-10-21 21:32:00,2044.0000000000002,2.672235,2.7845112101862295,yes,0.07922432860180449,-3.925517992365336e-05,None,[508.]
1283,512,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:36,2.7843629575210294,26.3975,61.8075,0.0351,101.325,2020-10-21 21:36:00,2048.0000000000005,2.778416,2.7843629575210294,yes,0.07739084246320023,-3.845859351236372e-05,None,[508.]
1284,513,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:40,2.7842540230766692,26.425,61.6625,0.0351,101.325,2020-10-21 21:40:00,2052.0000000000005,2.796113,2.7842540230766692,yes,0.07537240390030325,-3.765915074753998e-05,None,[508.]
1285,514,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:44,2.784185328577505,26.4775,61.4925,0.0351,101.325,2020-10-21 21:44:00,2056.0000000000005,2.866901,2.784185328577505,yes,0.0732154574170038,-3.685826727303556e-05,None,[508.]
1286,515,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:48,2.7841584820018173,26.415,61.535,0.0351,101.325,2020-10-21 21:48:00,2060.0000000000005,2.796113,2.7841584820018173,yes,0.07196997568523583,-3.605734885224957e-05,None,[508.]
1287,516,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:52,2.7841756596242497,26.4025,61.4375,0.0351,101.325,2020-10-21 21:52:00,2064.0000000000005,2.725325,2.7841756596242497,yes,0.07024820945132734,-3.5257785288300856e-05,None,[508.]
1288,517,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:56,2.784241245620426,26.4025,61.45,0.0351,101.325,2020-10-21 21:56:00,2068.0000000000005,2.778416,2.784241245620426,yes,0.06868283301094671,-3.44609440900234e-05,None,[508.]
1289,518,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:00,2.7843615776591784,26.455,61.47,0.0351,101.325,2020-10-21 22:00:00,2072.0000000000005,2.81381,2.7843615776591784,yes,0.06692881938818457,-3.3668163576330226e-05,None,[508.]
1290,519,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:04,2.78453990689502,26.455,61.5475,0.0351,101.325,2020-10-21 22:04:00,2076.0000000000005,2.689932,2.78453990689502,yes,0.0654952515791691,-3.2880745133319654e-05,None,[508.]
1291,520,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:08,2.784776154173891,26.305,61.815,0.0351,101.325,2020-10-21 22:08:00,2080.0000000000005,2.81381,2.784776154173891,yes,0.06496364360105815,-3.209994471294419e-05,None,[508.]
1292,521,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:12,2.7850681708576457,26.3675,61.855,0.0351,101.325,2020-10-21 22:12:00,2084.0000000000005,2.831507,2.7850681708576457,yes,0.06323072590856987,-3.132696404854262e-05,None,[508.]
1293,522,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:16,2.7854130443049003,26.3925,61.89,0.0351,101.325,2020-10-21 22:16:00,2088.0000000000005,2.81381,2.7854130443049003,yes,0.061653726424427846,-3.0562942073943435e-05,None,[508.]
1294,523,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:20,2.7858059793775176,26.405,61.88,0.0351,101.325,2020-10-21 22:20:00,2092.0000000000005,2.796113,2.7858059793775176,yes,0.060072364440042124,-2.9808946719889234e-05,None,[508.]
1295,524,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:24,2.786241595933827,26.5275,61.75,0.0351,101.325,2020-10-21 22:24:00,2096.0000000000005,2.725325,2.786241595933827,yes,0.05795340674407048,-2.90659673310667e-05,None,[508.]
1296,525,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:28,2.7867131811964905,26.625,61.385,0.0351,101.325,2020-10-21 22:28:00,2100.0000000000005,2.707629,2.7867131811964905,yes,0.05563934462392878,-2.8334907893468345e-05,None,[508.]
1297,526,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:32,2.7872147306709483,26.3725,61.8775,0.0351,101.325,2020-10-21 22:32:00,2104.0000000000005,2.778416,2.7872147306709483,yes,0.055757993707414695,-2.7616581210045113e-05,None,[508.]
1298,527,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:36,2.787741998453363,26.5075,61.75,0.0351,101.325,2020-10-21 22:36:00,2108.0000000000005,2.849204,2.787741998453363,yes,0.05372177531635324,-2.6911704099648957e-05,None,[508.]
1299,528,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:40,2.788290200707077,26.46,61.5275,0.0351,101.325,2020-10-21 22:40:00,2112.0000000000005,2.796113,2.788290200707077,yes,0.05218684269871782,-2.6220893395991964e-05,None,[508.]
1300,529,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:44,2.7888520175151865,26.3875,61.45,0.0351,101.325,2020-10-21 22:44:00,2116.0000000000005,2.636841,2.7888520175151865,yes,0.05095746009317383,-2.5544662672963112e-05,None,[508.]
1301,530,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:48,2.7894186234435865,26.5,61.1725,0.0351,101.325,2020-10-21 22:48:00,2120.0000000000005,2.81381,2.7894186234435865,yes,0.048955824461027315,-2.4883419908776318e-05,None,[508.]
1302,531,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:52,2.7899822922222794,26.3675,61.495,0.0351,101.325,2020-10-21 22:52:00,2124.0000000000005,2.725325,2.7899822922222794,yes,0.04846381205744995,-2.423746647027915e-05,None,[508.]
1303,532,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 22:56,2.7905366379361096,26.4725,61.15,0.0351,101.325,2020-10-21 22:56:00,2128.0000000000005,2.743022,2.7905366379361096,yes,0.046493442044671617,-2.3606997365779748e-05,None,[508.]
1304,533,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:00,2.7910741973071738,26.3675,61.21,0.0351,101.325,2020-10-21 23:00:00,2132.0000000000005,2.796113,2.7910741973071738,yes,0.04563587568840185,-2.299210265409392e-05,None,[508.]
1305,534,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:04,2.791588160670745,26.48,61.165,0.0351,101.325,2020-10-21 23:04:00,2136.0000000000005,2.831507,2.791588160670745,yes,0.0440994637254146,-2.2392769915016583e-05,None,[508.]
1306,535,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:08,2.7920749166666243,26.4925,61.4525,0.0351,101.325,2020-10-21 23:08:00,2140.0000000000005,2.796113,2.7920749166666243,yes,0.04323785839113336,-2.180888790196499e-05,None,[508.]
1307,536,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:12,2.7925329326376627,26.49,61.515,0.0351,101.325,2020-10-21 23:12:00,2144.0000000000005,2.796113,2.7925329326376627,yes,0.042185131577139386,-2.1240250967046075e-05,None,[508.]
1308,537,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:16,2.7929607156749188,26.58,61.175,0.0351,101.325,2020-10-21 23:16:00,2148.0000000000005,2.778416,2.7929607156749188,yes,0.0405089599219586,-2.0686563935932462e-05,None,[508.]
1309,538,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:20,2.7933565460374328,26.5125,61.4875,0.0351,101.325,2020-10-21 23:20:00,2152.0000000000005,2.796113,2.7933565460374328,yes,0.03993283666881274,-2.0147447160360747e-05,None,[508.]
1310,539,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:24,2.793719454683882,26.435,61.8,0.0351,101.325,2020-10-21 23:24:00,2156.0000000000005,2.831507,2.793719454683882,yes,0.03939106053822581,-1.9622441876043794e-05,None,[508.]
1311,540,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:28,2.794047871868299,26.52,61.605,0.0351,101.325,2020-10-21 23:28:00,2160.0000000000005,2.743022,2.794047871868299,yes,0.03797762751493107,-1.911101570662896e-05,None,[508.]
1312,541,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:32,2.794338499502,26.41,61.665,0.0351,101.325,2020-10-21 23:32:00,2164.0000000000005,2.760719,2.794338499502,yes,0.03728747554341,-1.8612568423751455e-05,None,[508.]
1313,542,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:36,2.7945914516511388,26.56,61.4625,0.0351,101.325,2020-10-21 23:36:00,2168.0000000000005,2.796113,2.7945914516511388,yes,0.035802874819845225,-1.8126438023288768e-05,None,[508.]
1314,543,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:40,2.794809652425375,26.39,61.785,0.0351,101.325,2020-10-21 23:40:00,2172.0000000000005,2.831507,2.794809652425375,yes,0.03551610419897538,-1.7651907117083323e-05,None,[508.]
1315,544,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:44,2.7949960694437017,26.39,61.64,0.0351,101.325,2020-10-21 23:44:00,2176.0000000000005,2.743022,2.7949960694437017,yes,0.0344524078113336,-1.7188209004385744e-05,None,[508.]
1316,545,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:48,2.7951528949047404,26.3475,61.695,0.0351,101.325,2020-10-21 23:48:00,2180.0000000000005,2.831507,2.7951528949047404,yes,0.03367605326719035,-1.673453333586418e-05,None,[508.]
1317,546,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:52,2.7952839369621163,26.4375,61.4275,0.0351,101.325,2020-10-21 23:52:00,2184.0000000000005,2.831507,2.7952839369621163,yes,0.03238080986924864,-1.6290031281958328e-05,None,[508.]
1318,547,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 23:56,2.7953953299420844,26.4375,61.5925,0.0351,101.325,2020-10-21 23:56:00,2188.0,2.796113,2.7953953299420844,yes,0.03164910752495717,-1.5853820292601303e-05,None,[508.]
1319,548,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:00,2.7954936653283697,26.4625,61.1775,0.0351,101.325,2020-10-22 00:00:00,2192.0,2.778416,2.7954936653283697,yes,0.030418716438996782,-1.5424987975150285e-05,None,[508.]
1320,549,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:04,2.795583635799709,26.5625,60.88,0.0351,101.325,2020-10-22 00:04:00,2196.0,2.81381,2.795583635799709,yes,0.029187181403105944,-1.5002595033809316e-05,None,[508.]
1321,550,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:08,2.7956659345672685,26.495,61.1625,0.0351,101.325,2020-10-22 00:08:00,2200.0,2.778416,2.7956659345672685,yes,0.028697087476698097,-1.4585677213574755e-05,None,[508.]
1322,551,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:12,2.7957385841764046,26.2725,61.5675,0.0351,101.325,2020-10-22 00:12:00,2204.0,2.831507,2.7957385841764046,yes,0.028554057214177263,-1.4173246898906708e-05,None,[508.]
1323,552,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:16,2.7957991386391945,26.4975,61.3675,0.0351,101.325,2020-10-22 00:16:00,2208.0,2.81381,2.7957991386391945,yes,0.0272206980768859,-1.376429472022774e-05,None,[508.]
1324,553,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:20,2.795843651931763,26.525,61.4,0.0351,101.325,2020-10-22 00:20:00,2212.0,2.81381,2.795843651931763,yes,0.026395953522018536,-1.3357791604290411e-05,None,[508.]
1325,554,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:24,2.7958688486457723,26.425,61.7525,0.0351,101.325,2020-10-22 00:24:00,2216.0,2.831507,2.7958688486457723,yes,0.025984992364712932,-1.2952691239794364e-05,None,[508.]
1326,555,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:28,2.7958710847893444,26.5275,61.55,0.0351,101.325,2020-10-22 00:28:00,2220.0,2.778416,2.7958710847893444,yes,0.02488865819997804,-1.2547933214934215e-05,None,[508.]
1327,556,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:32,2.795843852221041,26.595,61.62,0.0351,101.325,2020-10-22 00:32:00,2224.0,2.778416,2.795843852221041,yes,0.024031971555949168,-1.2142446609598462e-05,None,[508.]
1328,557,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:36,2.7957813257828237,26.58,61.535,0.0351,101.325,2020-10-22 00:36:00,2228.0,2.796113,2.7957813257828237,yes,0.023195154631227417,-1.173515449638826e-05,None,[508.]
1329,558,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:40,2.795677984160468,26.34,61.69,0.0351,101.325,2020-10-22 00:40:00,2232.0,2.81381,2.795677984160468,yes,0.022797208585491426,-1.1324979332061854e-05,None,[508.]
1330,559,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:44,2.795528381451764,26.38,61.925,0.0351,101.325,2020-10-22 00:44:00,2236.0,2.796113,2.795528381451764,yes,0.02204671727086776,-1.0910849355790512e-05,None,[508.]
1331,560,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:48,2.79533055466462,26.45,61.6475,0.0351,101.325,2020-10-22 00:48:00,2240.0,2.831507,2.79533055466462,yes,0.020959164770797994,-1.0491705770701472e-05,None,[508.]
1332,561,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:52,2.7950867900206284,26.4625,61.3325,0.0351,101.325,2020-10-22 00:52:00,2244.0,2.760719,2.7950867900206284,yes,0.019931152429981613,-1.0066510615567405e-05,None,[508.]
1333,562,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 00:56,2.794800602530933,26.4025,61.23,0.0351,101.325,2020-10-22 00:56:00,2248.0,2.796113,2.794800602530933,yes,0.019092716595564222,-9.634254519433437e-06,None,[508.]
1334,563,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:00,2.7944752130913897,26.4275,61.0625,0.0351,101.325,2020-10-22 01:00:00,2252.0,2.796113,2.7944752130913897,yes,0.018114900744855326,-9.193964086556918e-06,None,[508.]
1335,564,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:04,2.794112200199846,26.525,61.1125,0.0351,101.325,2020-10-22 01:04:00,2256.0,2.778416,2.794112200199846,yes,0.017152416617905567,-8.744708658831303e-06,None,[508.]
1336,565,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:08,2.7937125538313055,26.4975,61.02,0.0351,101.325,2020-10-22 01:08:00,2260.0,2.81381,2.7937125538313055,yes,0.0162397968756828,-8.285606787031304e-06,None,[508.]
1337,566,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:12,2.7932771990854683,26.565,61.3,0.0351,101.325,2020-10-22 01:12:00,2264.0,2.743022,2.7932771990854683,yes,0.01536825442277573,-7.815832417830245e-06,None,[508.]
1338,567,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:16,2.7928090753839903,26.4125,61.4025,0.0351,101.325,2020-10-22 01:16:00,2268.0,2.743022,2.7928090753839903,yes,0.0145917111339299,-7.334621016835976e-06,None,[508.]
1339,568,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:20,2.7923114599759518,26.4225,61.53,0.0351,101.325,2020-10-22 01:20:00,2272.0,2.849204,2.7923114599759518,yes,0.013647243179275338,-6.8412753090265e-06,None,[508.]
1340,569,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:24,2.791788826029106,26.5,61.6925,0.0351,101.325,2020-10-22 01:24:00,2276.0,2.796113,2.791788826029106,yes,0.01263305053832771,-6.335170605590865e-06,None,[508.]
1341,570,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:28,2.7912472416629406,26.64,61.28,0.0351,101.325,2020-10-22 01:28:00,2280.0,2.831507,2.7912472416629406,yes,0.011378929966592309,-5.815759445209406e-06,None,[508.]
1342,571,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:32,2.7906899944422747,26.545,61.69,0.0351,101.325,2020-10-22 01:32:00,2284.0,2.831507,2.7906899944422747,yes,0.010505304681760544,-5.28257547020591e-06,None,[508.]
1343,572,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:36,2.7901176541612793,26.58,61.3175,0.0351,101.325,2020-10-22 01:36:00,2288.0,2.796113,2.7901176541612793,yes,0.00930682048508822,-4.735236493512303e-06,None,[508.]
1344,573,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:40,2.789529245829609,26.4375,61.85,0.0351,101.325,2020-10-22 01:40:00,2292.0,2.778416,2.789529245829609,yes,0.008387720901399229,-4.173447333282119e-06,None,[508.]
1345,574,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:44,2.7889274536376942,26.56,61.2675,0.0351,101.325,2020-10-22 01:44:00,2296.0,2.796113,2.7889274536376942,yes,0.007068938321796016,-3.5970026234480486e-06,None,[508.]
1346,575,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:48,2.7883174454072868,26.5325,61.415,0.0351,101.325,2020-10-22 01:48:00,2300.0,2.796113,2.7883174454072868,yes,0.005939323300324849,-3.0057895612294153e-06,None,[508.]
1347,576,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:52,2.787704504848563,26.45,61.44,0.0351,101.325,2020-10-22 01:52:00,2304.0,2.760719,2.787704504848563,yes,0.004768236158371262,-2.3997899720329554e-06,None,[508.]
1348,577,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 01:56,2.7870926699800904,26.525,61.1675,0.0351,101.325,2020-10-22 01:56:00,2308.0,2.743022,2.7870926699800904,yes,0.003494544020642283,-1.7790816105522496e-06,None,[508.]
1349,578,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:00,2.7864868330025994,26.5475,61.2,0.0351,101.325,2020-10-22 02:00:00,2312.0,2.778416,2.7864868330025994,yes,0.0022456588639980417,-1.14383866393278e-06,None,[508.]
1350,579,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:04,2.7858920114560344,26.55,60.9675,0.0351,101.325,2020-10-22 02:04:00,2316.0,2.81381,2.7858920114560344,yes,0.000964580316554815,-4.94331611031611e-07,None,[508.]
1351,580,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:08,2.785310796440261,26.395,61.1975,0.0351,101.325,2020-10-22 02:08:00,2320.0,2.778416,2.785310796440261,yes,-0.00033493088850045923,1.690737623015862e-07,None,[508.]
1352,581,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:12,2.784742250286784,26.37,61.175,0.0351,101.325,2020-10-22 02:12:00,2324.0,2.796113,2.784742250286784,yes,-0.0016772576471626617,8.459178861006232e-07,None,[508.]
1353,582,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:16,2.7841846673504738,26.4725,61.36,0.0351,101.325,2020-10-22 02:16:00,2328.0,2.849204,2.7841846673504738,yes,-0.003040862948136661,1.5356491143800264e-06,None,[508.]
1354,583,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:20,2.7836376243157024,26.585,61.5675,0.0351,101.325,2020-10-22 02:20:00,2332.0,2.796113,2.7836376243157024,yes,-0.0044252133685784775,2.2376251517827824e-06,None,[508.]
1355,584,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:24,2.783098446171716,26.6,61.1525,0.0351,101.325,2020-10-22 02:24:00,2336.0,2.796113,2.783098446171716,yes,-0.00576875994437192,2.951114363525285e-06,None,[508.]
1356,585,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:28,2.782564348910593,26.5275,61.4475,0.0351,101.325,2020-10-22 02:28:00,2340.0,2.81381,2.782564348910593,yes,-0.007270520371332219,3.67529676543451e-06,None,[508.]
1357,586,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:32,2.7820357057196174,26.4675,61.5325,0.0351,101.325,2020-10-22 02:32:00,2344.0,2.743022,2.7820357057196174,yes,-0.008772895583287104,4.409264636038682e-06,None,[508.]
1358,587,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:36,2.781514709220767,26.4925,61.78,0.0351,101.325,2020-10-22 02:36:00,2348.0,2.689932,2.781514709220767,yes,-0.01030182031310047,5.152022862061811e-06,None,[508.]
1359,588,branch_vs_leaf_4,B17_LITU_BL_11,22/10/2020 02:40,2.78100495194656,26.4225,61.6725,0.0351,101.325,2020-10-22 02:40:00,2352.0,2.81381,2.78100495194656,yes,-0.011818293836321606,5.902489553346246e-06,None,[508.]
